Teemo,FiddleSticks,Ekko,Zeri,Seraphine,Camille,MasterYi,Brand,Jhin,Blitzcrank,-12528,200,NA1_5000076813
Vayne,Warwick,Hwei,Lucian,Pyke,Tryndamere,Nocturne,Sylas,Zeri,Rakan,-562,200,NA1_5000066082
Urgot,Diana,Katarina,Jhin,Zyra,Tryndamere,Kayn,Galio,Kalista,Senna,-10713,200,NA1_5000027888
Volibear,MasterYi,Galio,Ashe,Seraphine,Mordekaiser,Warwick,Diana,Nilah,Nasus,-13912,200,NA1_5000004889
Singed,LeeSin,Galio,Ashe,Seraphine,Shen,Ivern,Brand,Lucian,Thresh,-5894,200,NA1_4999969089
Sett,Hecarim,Veigar,Kalista,Seraphine,Renekton,Graves,Brand,Karthus,Thresh,643,200,NA1_4999943858
Aatrox,Lillia,Malzahar,Draven,Swain,Kayle,Jax,Seraphine,Nautilus,Senna,14584,100,NA1_4999915317
Gangplank,LeeSin,Brand,Kalista,Maokai,Irelia,Amumu,AurelionSol,Zeri,Nasus,-4725,200,NA1_4999453583
Sylas,Volibear,Evelynn,Vex,Ezreal,Poppy,Warwick,Kalista,Ekko,Elise,10185,100,NA1_4999431008
Shen,Khazix,Yone,MissFortune,Leona,Shaco,Elise,Ekko,Nautilus,Senna,-15170,200,NA1_4999401976
Seraphine,Teemo,Sejuani,Tristana,Jinx,Kaisa,Lulu,DrMundo,Jhin,Lux,-4510,200,NA1_4999352067
Pyke,Shaco,Kalista,Brand,JarvanIV,Ezreal,AurelionSol,Thresh,Zac,XinZhao,-7902,200,NA1_4998637099
Nautilus,Illaoi,Ashe,Vex,LeeSin,KSante,DrMundo,Teemo,Caitlyn,Lux,9522,100,NA1_4998615120
Teemo,Kayn,Kaisa,Samira,Soraka,Renekton,Khazix,Veigar,Zeri,Maokai,3704,100,NA1_4998567276
TahmKench,Shaco,Ahri,Caitlyn,Rammus,Aatrox,Karthus,Lux,Zeri,Nami,382,100,NA1_4998467298
Kayle,Evelynn,Kassadin,Jinx,Nautilus,Jax,Viego,Sylas,Kalista,Thresh,-6281,200,NA1_4997931040
Yorick,Vi,TwistedFate,Swain,Neeko,Nasus,Nunu,Yasuo,Smolder,Zyra,-9074,200,NA1_4997687845
Viego,Teemo,Kassadin,Jinx,Ahri,Gwen,Warwick,Kayle,Zeri,Maokai,3182,100,NA1_4997611163
Sett,Shaco,Tristana,Smolder,Milio,Trundle,KogMaw,Yasuo,Rammus,Brand,-7333,200,NA1_4997259218
Skarner,Ashe,Vex,Viego,Thresh,DrMundo,Shaco,Xerath,Kalista,Pyke,-15014,200,NA1_4997217609
MonkeyKing,Poppy,Syndra,Ashe,Ziggs,Garen,Viego,Veigar,Smolder,Lux,6067,100,NA1_4997177227
Shaco,Taliyah,Zed,Draven,Pantheon,LeeSin,Zeri,Fizz,Kalista,Lissandra,12492,100,NA1_4997075897
Kayle,Evelynn,Tristana,Nautilus,Kaisa,Gwen,Graves,TwistedFate,Kalista,Shaco,-10011,200,NA1_4996449009
Nasus,Jax,Malzahar,KogMaw,Nami,Gwen,Nidalee,Malphite,Kalista,Kennen,3152,100,NA1_4996411836
Volibear,Vayne,Morgana,Lissandra,MonkeyKing,Kalista,Gwen,Viktor,Kennen,Viego,-12232,200,NA1_4996378217
Gwen,Ekko,Yone,Kalista,Kennen,Zac,Graves,Taliyah,Lucian,Nami,-6011,200,NA1_4996357935
Garen,Sejuani,Azir,Lucian,Nami,Mordekaiser,Gragas,Jayce,Kalista,Leona,-14932,200,NA1_4996321480
Caitlyn,LeeSin,TwistedFate,Kaisa,Lux,Varus,Kayn,Veigar,Kalista,Tristana,2982,100,NA1_4996295553
Gragas,Shen,Fizz,Chogath,Darius,Gnar,Brand,Katarina,Kalista,Seraphine,5604,100,NA1_4996281026
Kayle,Ekko,Yone,Kalista,Pyke,Garen,Volibear,Ahri,Jinx,Ashe,-3207,200,NA1_4996264147
Olaf,Graves,Brand,Samira,Nautilus,Sion,Diana,Akshan,Zeri,Nami,-13175,200,NA1_4995902684
Quinn,Shyvana,Fizz,Jhin,Gragas,Sion,Ekko,Lux,Kalista,Nautilus,13376,100,NA1_4995870693
Renekton,Belveth,Leblanc,Kalista,Renata,Urgot,Kayn,Brand,TahmKench,Senna,-12479,200,NA1_4995816584
Tryndamere,Sejuani,Jayce,MissFortune,Karma,Teemo,Vi,Taliyah,Twitch,Sona,-11384,200,NA1_4995782069
Chogath,Brand,Taliyah,Ashe,Thresh,AurelionSol,Diana,Yasuo,Ezreal,Rell,-8880,200,NA1_4995745495
Gwen,Belveth,TwistedFate,Smolder,Nami,Kayle,LeeSin,Yone,Ezreal,Blitzcrank,4041,100,NA1_4995714221
Gnar,Viego,Yone,Ashe,Leona,Mordekaiser,LeeSin,Lux,Kalista,Neeko,7717,100,NA1_4995686904
Lux,XinZhao,Ekko,Kalista,Nautilus,Hwei,Sejuani,Ahri,Caitlyn,Nami,-3319,200,NA1_4995663755
Volibear,Belveth,TwistedFate,Caitlyn,Zoe,Darius,Nidalee,Lux,Kalista,Braum,-8582,200,NA1_4995552519
Akshan,Brand,Ahri,Jinx,Leona,Kayle,Mordekaiser,Veigar,Draven,Nautilus,5043,100,NA1_5000913371
Garen,Teemo,Ahri,Lucian,Nami,Yasuo,Brand,Neeko,Jhin,Swain,7232,100,NA1_5000880289
Volibear,Evelynn,Veigar,Brand,Ashe,Urgot,Viego,Heimerdinger,Caitlyn,Lux,-872,200,NA1_5000839846
Rumble,Warwick,Lux,Samira,Janna,Gangplank,Kayn,Syndra,Lucian,Nami,-9800,200,NA1_5000805213
Fiora,LeeSin,Fizz,MissFortune,Lux,Akshan,Diana,AurelionSol,Varus,Neeko,14343,100,NA1_5000770315
Talon,Nidalee,Yasuo,Draven,Pyke,Jax,Shaco,Yasuo,Varus,Morgana,3054,100,NA1_5000427857
Gragas,LeeSin,Talon,Lucian,Nami,Aatrox,Lillia,Hwei,Twitch,Neeko,-8900,200,NA1_4998767965
Illaoi,Nidalee,Diana,Yasuo,Rakan,DrMundo,Nunu,Renekton,MissFortune,Lux,-9565,200,NA1_4998582674
Gangplank,MonkeyKing,Ezreal,Vayne,Lulu,Darius,LeeSin,Yasuo,Aphelios,Brand,-7469,200,NA1_4998226432
Urgot,JarvanIV,Katarina,Twitch,Bard,Gangplank,LeeSin,Xerath,Ashe,Milio,7558,100,NA1_4998201870
Urgot,Shen,Malzahar,Tristana,Yuumi,Darius,LeeSin,Azir,Aphelios,Thresh,-10438,200,NA1_4996827842
Camille,Fizz,Malzahar,Ashe,Nautilus,Gnar,JarvanIV,Naafiri,Varus,Velkoz,-10974,200,NA1_4995821703
Irelia,Warwick,Sylas,Tristana,Blitzcrank,Jax,Khazix,Naafiri,MissFortune,Morgana,10061,100,NA1_4990136933
Olaf,Twitch,Veigar,Samira,Hwei,Gragas,XinZhao,Orianna,Caitlyn,Lux,-6678,200,NA1_4990119884
Renekton,Ekko,Lissandra,Ashe,Lux,Urgot,Nocturne,Galio,Twitch,Vex,2084,100,NA1_4990100585
Briar,Blitzcrank,Diana,Jayce,Kalista,Senna,Ekko,Caitlyn,Kayn,TwistedFate,8305,100,NA1_4990072872
Aatrox,Vi,Diana,Lucian,Nami,Renekton,Briar,Heimerdinger,Ashe,Janna,-10925,200,NA1_4990036341
Yone,Evelynn,Xerath,TwistedFate,Shaco,TahmKench,Olaf,Akali,Smolder,Senna,2826,100,NA1_4961488203
Teemo,Evelynn,Naafiri,Kaisa,Janna,Sion,Khazix,Hwei,Jinx,Alistar,16,100,NA1_4961457964
Darius,Evelynn,Ahri,Aphelios,Teemo,Urgot,Volibear,Ezreal,MissFortune,Maokai,-12337,200,NA1_4961422989
Gragas,Gragas,Gragas,Gragas,Gragas,Zed,Zed,Zed,Zed,Zed,13725,100,NA1_4961395828
Teemo,Graves,Talon,Smolder,Yuumi,Chogath,Nocturne,Talon,Ezreal,Hwei,5507,100,NA1_4948858548
Teemo,Nunu,Jayce,Smolder,Ahri,Yone,Mordekaiser,Shen,Kaisa,Lux,9918,100,NA1_4948835923
Fiora,Garen,Irelia,Smolder,Azir,Fiora,Udyr,Brand,Yasuo,Velkoz,3646,200,NA1_4948802716
Gangplank,Hecarim,Akali,Volibear,Zilean,Teemo,MasterYi,Yone,Smolder,Ezreal,5039,100,NA1_4948756716
Sett,Vi,Taliyah,Caitlyn,Kennen,Malphite,Warwick,Azir,Xayah,Karma,-3149,200,NA1_4948724921
Jayce,Taliyah,Kassadin,Lucian,Brand,Nasus,Vi,Katarina,Aphelios,Hwei,-5131,200,NA1_4948680685
Gragas,Warwick,Tryndamere,Zeri,Shaco,Gragas,JarvanIV,Lux,Jinx,Senna,4325,100,NA1_4945765365
Gangplank,FiddleSticks,Ahri,Draven,Morgana,DrMundo,Sejuani,Sion,Smolder,Renata,-3195,200,NA1_4945729263
Sion,Volibear,Yone,MissFortune,Maokai,Olaf,LeeSin,Yasuo,Draven,Neeko,-4831,200,NA1_4944959658
Yasuo,Evelynn,Malzahar,Caitlyn,Quinn,Illaoi,Vi,Gangplank,Aphelios,Sona,-15252,200,NA1_4944257500
Mordekaiser,MasterYi,Zed,Smolder,Lux,Teemo,Graves,AurelionSol,Aphelios,Morgana,11462,100,NA1_4943929728
Smolder,Khazix,Sylas,Tristana,TwistedFate,Aatrox,Warwick,Vex,Aphelios,Pyke,-859,200,NA1_4940809593
TwistedFate,RekSai,Lucian,Draven,Morgana,Nasus,Hecarim,Yasuo,Tristana,Nami,-5706,100,NA1_4940788092
Yorick,Maokai,AurelionSol,Ashe,Nautilus,Garen,Volibear,Katarina,Draven,Nautilus,8425,100,NA1_4940764356
Pantheon,Poppy,Lux,Aphelios,Janna,Chogath,LeeSin,Ahri,Smolder,Ashe,-3311,100,NA1_4939851360
Darius,MasterYi,Qiyana,Cassiopeia,Sona,Poppy,LeeSin,Diana,TwistedFate,Senna,6094,100,NA1_4939825499
Vayne,Kayn,Malphite,Jhin,Lux,TwistedFate,LeeSin,Galio,Kaisa,Nautilus,9346,100,NA1_4939803538
Urgot,Briar,Hwei,Kaisa,Blitzcrank,Trundle,Briar,Hwei,Draven,Senna,5535,100,NA1_4939685613
Varus,Jax,KogMaw,Karma,Leblanc,Soraka,TwistedFate,Sylas,Taliyah,Nautilus,-4243,200,NA1_4937670923
Riven,Rammus,Zoe,Ezreal,Brand,Graves,Akali,Zed,Seraphine,Bard,-5364,200,NA1_4937637360
Pantheon,Rell,Ahri,Kaisa,Sona,Smolder,Ivern,Lissandra,Ezreal,Maokai,11829,100,NA1_4937603183
Gwen,Viego,Diana,Senna,Lux,Volibear,Shen,Pyke,MissFortune,Leona,4142,100,NA1_4937555036
Aatrox,Vi,Irelia,Caitlyn,Lux,Smolder,Ekko,Yasuo,Jhin,Lulu,4621,100,NA1_4937505441
Sett,Shaco,Malzahar,MissFortune,Sona,Vayne,Kayn,AurelionSol,Smolder,Lux,9172,100,NA1_4937453761
Taliyah,Zyra,Bard,Karma,Ekko,Nocturne,Singed,Lux,Garen,Nasus,4776,100,NA1_4936199683
Ryze,Sett,JarvanIV,Jinx,Yone,Velkoz,Kaisa,Quinn,Vayne,Zoe,4764,100,NA1_4936193635
Renekton,RekSai,Lucian,MissFortune,Qiyana,Yasuo,LeeSin,Akshan,Aphelios,Briar,-6334,200,NA1_4936165996
Udyr,LeeSin,Kayle,Hwei,RekSai,Pantheon,Nidalee,Ahri,Jhin,Thresh,3174,100,NA1_4936146701
Jayce,XinZhao,Diana,Jhin,Ekko,Darius,Nidalee,Orianna,Lucian,Karma,-10618,200,NA1_5000912851
Jayce,Diana,Lulu,Caitlyn,Nocturne,Smolder,RekSai,Irelia,Jinx,Zyra,4687,100,NA1_5000869717
TahmKench,Jax,Morgana,Caitlyn,Soraka,Jayce,Kindred,Diana,Jinx,Lulu,-5065,200,NA1_5000845162
Shen,Viego,Sylas,Lux,Senna,Jax,Warwick,Hwei,Jinx,Leona,-9693,200,NA1_5000511532
Nasus,Volibear,Brand,Kaisa,Morgana,Mordekaiser,Kindred,Ahri,Caitlyn,Zilean,7351,100,NA1_5000154157
Sett,Volibear,Nunu,Kaisa,Shen,Nasus,Velkoz,Ahri,Caitlyn,Lux,-8042,200,NA1_5000111359
Malphite,Viego,Hwei,Caitlyn,Pyke,Shen,Brand,Sylas,Xayah,Sona,-7827,200,NA1_5000058043
Gwen,Shaco,Soraka,Tristana,Nautilus,Kayle,Nidalee,Karthus,Jhin,Pyke,-4466,200,NA1_5000009885
Yasuo,Lulu,LeeSin,Soraka,TwistedFate,Akali,Ezreal,Aphelios,Viego,FiddleSticks,-5042,200,NA1_4999939237
Aatrox,Brand,Sylas,KogMaw,Nami,Garen,Briar,Tristana,Jinx,Lux,10359,100,NA1_4999861515
Kayle,Warwick,Sylas,Lucian,Nami,Trundle,Amumu,Diana,Varus,Leona,9001,100,NA1_4999756051
Riven,Karthus,Ryze,Corki,Senna,Akali,Sylas,Rengar,Ashe,Sona,-9665,200,NA1_4999727564
Skarner,Nidalee,Kaisa,Lucian,Leona,Riven,Brand,Sylas,Samira,Rakan,7659,100,NA1_4999235872
Aatrox,Evelynn,Akshan,Caitlyn,Seraphine,Garen,Diana,Sylas,Lucian,Leona,-17030,200,NA1_4999210969
Chogath,LeeSin,Akshan,Jhin,Zyra,Sett,Zac,Sylas,Sivir,Janna,4096,100,NA1_4999045196
XinZhao,Karthus,Sylas,Kalista,Taric,Riven,Briar,Yasuo,Varus,Ashe,9448,100,NA1_4999029841
Darius,Warwick,Ahri,Jinx,Alistar,Camille,LeeSin,Irelia,Lucian,Lux,9130,100,NA1_4996415473
Jayce,Diana,Sylas,Jhin,Xerath,Syndra,Viego,Zed,Aphelios,Blitzcrank,-7607,200,NA1_4995793879
Chogath,Gwen,Ahri,Ashe,Senna,Katarina,MonkeyKing,Vladimir,MissFortune,Thresh,-1252,200,NA1_4994889859
Fiora,Skarner,Zed,Jinx,MissFortune,Malphite,Diana,Qiyana,Ashe,Morgana,-9732,200,NA1_4990012951
Kayle,Illaoi,Volibear,Yone,Leblanc,Olaf,Jinx,Pantheon,Rell,Kayn,Garen,Kayn,Amumu,Ashe,Veigar,Thresh,43470,100,NA1_4989992649
Darius,Morgana,Diana,Ashe,Thresh,Irelia,Amumu,Akali,Ezreal,Bard,8504,100,NA1_4989251638
Jayce,MasterYi,Naafiri,Lux,Veigar,Camille,Lillia,Vi,Caitlyn,Senna,-5359,200,NA1_4987821319
Garen,Viego,Akali,Zeri,Sona,Brand,Evelynn,Zed,Jinx,Shen,10618,100,NA1_4985822492
Olaf,Kindred,Hwei,Kaisa,Pyke,Jayce,Khazix,Taliyah,Caitlyn,Lux,12805,100,NA1_4978874643
Galio,Volibear,Akali,Vayne,Pyke,Riven,Graves,Lux,MissFortune,Morgana,-7807,200,NA1_4973581605
Darius,Khazix,Morgana,Tristana,Seraphine,Fiora,Viego,Leblanc,MissFortune,Zilean,6913,100,NA1_4968048739
Ornn,Vi,Sylas,Jinx,Brand,Aatrox,Briar,Fizz,Lucian,Pyke,8612,100,NA1_4967844980
Yorick,Nocturne,Yasuo,Jinx,Lux,Garen,Viego,Annie,Ezreal,Skarner,12462,100,NA1_4966332899
DrMundo,Viego,Fizz,Yasuo,Yone,Tryndamere,Graves,Diana,MissFortune,Seraphine,9838,100,NA1_4963133225
Sylas,Nocturne,Jayce,Xayah,Sona,Trundle,Diana,Ziggs,Jhin,Zyra,5614,100,NA1_4963060923
Pantheon,Diana,Malzahar,Samira,Morgana,Gwen,Khazix,Yone,Jinx,Taric,-121,100,NA1_4962928057
Renekton,Warwick,Kassadin,Lucian,Lulu,Akali,Graves,Sylas,Ashe,Poppy,10813,100,NA1_4962849761
Darius,Belveth,Naafiri,Smolder,Veigar,TahmKench,Zac,Sylas,Caitlyn,Morgana,-11233,200,NA1_4962823880
Chogath,Zac,Zyra,Senna,Rell,Sett,MasterYi,Sylas,Jinx,Malphite,167,200,NA1_4962264420
Swain,LeeSin,Sylas,Ezreal,Pantheon,Irelia,Hecarim,AurelionSol,Tristana,Braum,9297,100,NA1_4962133543
Illaoi,Vi,Veigar,Ashe,Maokai,Teemo,Volibear,Sylas,Caitlyn,Yuumi,-6399,200,NA1_4962097300
Yorick,Brand,Jayce,Caitlyn,Lux,Garen,Sion,Lissandra,Jinx,Leona,11074,100,NA1_4962066406
Gwen,JarvanIV,Yasuo,Caitlyn,Thresh,Akali,Belveth,Talon,Twitch,Amumu,-11876,200,NA1_4962042432
Trundle,Volibear,Lux,Caitlyn,Seraphine,Renekton,Viego,Sylas,Ashe,Janna,-7489,200,NA1_4961966574
